id	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766
ENSMUSG00000066538	0	0	0	0.31852	0	0	0	0
ENSMUSG00000066551	0	0	0	4.41298	0	1.60238	2.68843	0
ENSMUSG00000066721	0.798963	0	0	0.322437	0	0	0	0
ENSMUSG00000067038	0	0	0	0.982406	0	2.24337	0	0
ENSMUSG00000067147	6.55966	4.6028	5.55168	4.97114	5.33691	4.87108	4.32817	0
ENSMUSG00000067212	0	0	0	0.936763	0	0	0	0
ENSMUSG00000067235	0	0	0	0.916978	0	0	0	0
ENSMUSG00000068466	0	0	0	0.939114	0	0	0	3.45462
ENSMUSG00000068480	0	0	0	0.96232	0	0	0	0
ENSMUSG00000068614	0	0	0	0.890821	0	0	0	0
ENSMUSG00000069014	0	0	0	0.901721	0	0	0	2.14381
ENSMUSG00000070908	0	0	0	0.884226	0	0	0	0
ENSMUSG00000071656	0	0	0	0.991574	0	0.539739	0	0
ENSMUSG00000071714	0	0	0	1.83782	0	0	0	0
ENSMUSG00000071866	0	0	0	0.960728	0	0	0	1.9679
ENSMUSG00000072235	3.13693	2.65914	3.26707	2.37331	0	3.21111	2.0959	1.9133
ENSMUSG00000072688	3.92089	4.10712	3.63495	3.5207	2.96566	3.37135	0	0
ENSMUSG00000073403	0	0	0	0.699019	0	0	0.976743	0
ENSMUSG00000073411	0	0.982406	0	0.724241	0	0	0	0
ENSMUSG00000074506	7.27374	5.67312	6.73439	6.93401	6.50795	6.23741	5.56241	7.07291
ENSMUSG00000075297	2.293	0	3.73466	3.59048	2.78538	1.87094	2.78169	4.7156
ENSMUSG00000075394	0	0	0	0.732966	0	0	0	0
ENSMUSG00000076431	3.19737	3.31963	2.78169	4.06432	2.50422	3.16235	2.21895	3.05386
ENSMUSG00000078640	4.47817	4.41298	4.01367	0.649551	2.6393	2.97383	3.28212	0
ENSMUSG00000079260	0	0	0	0.654239	0	0	0	0
ENSMUSG00000079298	1.97112	0	0	0.677517	0	0	0	0
ENSMUSG00000079419	0	0	0	0.680547	0	0	0	0
ENSMUSG00000079457	5.0322	2.63149	4.61492	4.91682	2.0682	3.59048	3.76363	3.35682
ENSMUSG00000079492	0	1.59218	0	0.796478	0	0	0	1.11772
ENSMUSG00000079507	0	0	0	0.820255	0	0	0	0
ENSMUSG00000079685	0	0	0	0.748262	0	1.27478	0	0
ENSMUSG00000080180	0	0	0	0.757291	0	0	0	0
ENSMUSG00000080860	0	0	0	0.762319	0	0	0	2.68843
ENSMUSG00000080940	0	0	0	0.769332	0	3.2476	0	0
ENSMUSG00000081176	1.81947	0	0	0.775509	0	0	0	0
ENSMUSG00000081201	3.68288	0	0	0.782118	3.40636	0	0	0
ENSMUSG00000081455	0	0	0	0.788196	0	2.35162	0	0
ENSMUSG00000081471	0	0	0	0	0	0	0	0
ENSMUSG00000081675	2.76797	0	0	0	1.53795	2.19822	0	0
ENSMUSG00000081738	3.1911	0	0	2.97869	0	0	2.02497	4.15617
ENSMUSG00000081974	0	0	0	0	0	0	0	0.608261
ENSMUSG00000082029	0	0	0	3.03573	0	0	0	0
ENSMUSG00000082068	0	0	0	0	0	0	0	0
ENSMUSG00000082095	0	0	0	0	0	0	0	0
ENSMUSG00000082585	0	0	0	0	0	0	0	3.04761
ENSMUSG00000082686	0	0	0	0	0.983561	0	0	1.42926
ENSMUSG00000082809	1.95543	1.65509	0	0	0	0	0	1.11073
ENSMUSG00000082920	3.91099	2.80432	3.00675	0	0	0	0	0
ENSMUSG00000083474	0	0	0	0	0	0	0	0
ENSMUSG00000083553	0	0	0	0	0	0	0	0
ENSMUSG00000083594	0.752613	0	0	0	0	0	0	0
ENSMUSG00000083822	3.3495	4.13115	4.1143	0	0	0	0	3.54872
ENSMUSG00000084164	0	0	0	0	0	0	0	0
ENSMUSG00000084302	0	0	0	0	0	0	0	1.46277
ENSMUSG00000084838	0	0	0	0	0	0	0	0
ENSMUSG00000084949	0	0	0	0	0	0	0	0
ENSMUSG00000085328	0.973935	0	0	0	0	0	0	0
ENSMUSG00000085791	0	0	0	0	0	0	0	2.91657
ENSMUSG00000086427	0	0	0	0	0	0	1.41821	0.792319
ENSMUSG00000086606	3.47259	3.74273	3.4125	3.23099	0	0	0	0
ENSMUSG00000086925	2.16008	0	0	0	0	0	0	0
ENSMUSG00000087415	3.04761	0	0	0	0	0	0	0
ENSMUSG00000087575	0	0	0	0	0	0	0	0
ENSMUSG00000087626	0	0	0	0	0	0	0	2.28117
ENSMUSG00000087652	0	0	0	0	0	0	1.88783	0
ENSMUSG00000089763	0	0	0	0	0	0.0944624	0	0
ENSMUSG00000089791	3.74273	2.03052	2.46468	3.26018	2.08298	2.83026	3.47259	2.74642
ENSMUSG00000089993	0	0	0	0	0.842667	0	0	0
ENSMUSG00000090186	0	0	3.74273	5.18621	0.780257	0	3.42465	1.24807
ENSMUSG00000090994	0	0	0	0	0	0	0	3.09783
ENSMUSG00000091199	0	0	4.08149	0	0	0	0	0
ENSMUSG00000091269	0	0	0	0	0	0	3.57972	0
ENSMUSG00000091549	0	0	0	0	0.921757	0	0	0
ENSMUSG00000091618	0	0	0	0	0.418854	0.47297	0	0
ENSMUSG00000092400	0	0	0	0	0	0	0	0
ENSMUSG00000092455	0	0	0	0	0	0	0	3.72029
ENSMUSG00000092626	0	2.28117	3.2023	2.91287	0	0	1.95543	2.67372
ENSMUSG00000093885	0	0	0	0	0	0	0	3.29987
ENSMUSG00000094030	0	0	0	0	0	0.859467	0	0
ENSMUSG00000094050	0	0	0	0	0	0	0	0
ENSMUSG00000094089	3.57014	0	0	0	1.44822	1.50795	0	0
ENSMUSG00000094167	0	0	0	0	0	0	0	0
ENSMUSG00000094331	0	0	0	0	0.887698	0	0	0
ENSMUSG00000094376	0.703789	0.565562	1.53795	1.24807	0	0	0	0
ENSMUSG00000094498	0	0	0	0	0	0	0	0
ENSMUSG00000094583	0	0.554976	1.54305	1.25733	0	0	0	0
ENSMUSG00000094648	0	0	0	0.102086	0	0	0	0
ENSMUSG00000094856	0	0	0	0.107025	0	0	0	0
ENSMUSG00000095101	0.698066	0.557601	1.54963	1.26162	0	0	0	0
ENSMUSG00000095308	6.23602	0	0	0	5.17207	4.35498	0	0
ENSMUSG00000095694	0	0	0	0.0268889	0	0.979562	0	0
ENSMUSG00000095695	0	0.564307	1.55464	1.2648	0	0	0	0
ENSMUSG00000096292	0	0	2.90359	0	0	0	0	1.63136
ENSMUSG00000096319	0	0	0	0	0	4.69472	0	0
ENSMUSG00000096463	0	0	0	0	0	0	0	0
ENSMUSG00000096802	3.57972	0	4.62431	4.84133	1.22602	2.01011	3.2968	1.63922
ENSMUSG00000096854	0	0	0	0	0	0	0	0
ENSMUSG00000096937	0	0	0	0	0.107025	0.869798	0	0
ENSMUSG00000096987	1.18586	0	0	0	0.939114	0	0	0
ENSMUSG00000097053	0	0	0	0	1.85152	1.25117	0	0
ENSMUSG00000097095	0	0	0	0	0	0	0	0
ENSMUSG00000097108	2.22317	0	0	2.16008	0.0517205	0.117548	0	0
ENSMUSG00000097254	3.48983	2.56084	2.33416	0	1.18977	1.36665	0	0
ENSMUSG00000097295	4.48513	0	0	0	1.78839	4.27898	0	0
ENSMUSG00000097352	0	0	0	0	0	0	0	0
ENSMUSG00000097461	6.44742	5.23724	5.67511	6.28529	5.23207	5.76973	4.75665	5.42891
ENSMUSG00000097636	1.81229	0	2.11627	1.23712	0.159915	2.04004	1.25733	4.30165
ENSMUSG00000097695	0	0	0	0	0.10294	0	0	0
ENSMUSG00000097705	4.41298	0	0	0	3.61235	3.2968	1.12985	0
ENSMUSG00000097779	1.27478	1.49002	2.41001	2.99675	0	2.18276	0	4.09439
ENSMUSG00000097873	1.45806	0	0	0	0	0.42152	0	0
ENSMUSG00000098650	0	0	0	0	0	0	0.223334	6.66415
ENSMUSG00000099115	0	0	0	0	0	0	0	0
